game_id,moves
225,1 50 44 57 47 51 52 56 55 27 29 49 56 42 51 41 57 34 50 32 30 19 21 30 21 10 4 21 20 11 20 24 22 18 11 17 23 35 36 25 46 44 27 9 25 59 60 64 62 36 37 46 32 37 38 47 41 27 37 22 29 20 29 32 46 37 22 16 15 22 12 23 13 26 27 13 30 2 18 41 24 4 21 33 32 50 59 49 33 21 36 30 36 43 36 56 63 27 43 46 39 18 34 39 21 42 50 32 5 12 27 21 39 36 37 5 3 27 44 39 12 29 30 24 14 34 2 25 19 43 19 3 2 19 12 2 7 50 2 7 25 12 14 25 19 44 29 19 43 2 42 43 36 14 35 33 25 35 36 63 36 42 26 25 21 29 23 57 49 11 29 36 29 26 29 21 19 30 31 40 31 38 31 19 23 31 32 23 31 29 31 0
226,1 35 37 24 22 50 44 56 55 42 21 49 56 34 50 17 23 42 34 32 31 19 20 25 53 21 48 41 49 48 12 57 47 59 60 53 44 26 44 33 24 27 28 9 25 18 45 40 38 45 54 49 40 10 27 25 49 44 53 64 62 53 39 40 33 27 21 24 40 39 31 40 31 21 31 33 24 31 48 65 64 2 18 23 6 12 39 6 23 28 29 22 29 20 29 38 29 54 45 24 15 45 31 49 41 48 54 64 65 39 48 41 49 48 55 49 25 37 38 47 30 54 39 8 6 39 56 23 13 3 4 13 23 56 39 30 40 55 37 15 7 39 22 7 8 31 40 23 40 22 16 25 17 16 6 8 7 11 13 65 25 34 26 25 18 26 18 17 33 37 28 7 15 18 22 40 30 22 23 15 8 13 14 30 15 6 21 15 30 23 31 33 41 31 30 8 16 21 31 16 15 31 41 15 6 41 47 6 5 38 39 5 12 39 40 12 20 40 41 0
227,1 19 21 24 22 10 20 17 23 51 52 56 55 42 51 49 56 50 44 32 31 34 50 25 32 35 36 33 25 59 61 32 60 27 29 57 47 29 30 23 17 36 37 60 51 50 51 17 32 2 10 47 53 42 34 32 38 44 38 53 38 43 45 38 53 37 38 31 38 45 38 53 38 30 31 25 23 26 30 40 31 30 23 16 23 20 37 41 32 11 12 48 46 37 54 64 63 54 60 65 41 60 45 38 53 18 4 56 20 34 18 20 27 18 50 27 45 52 45 41 35 51 52 9 41 4 18 35 3 50 42 41 35 42 50 3 19 50 42 35 51 52 60 51 59 60 52 19 51 52 44 51 19 44 52 59 35 42 44 35 51 52 60 51 59 60 52 19 51 0
228,1 19 21 57 47 51 52 40 39 42 51 32 30 50 44 24 23 34 50 49 31 11 12 17 32 18 11 33 40 10 20 41 57 27 29 16 15 44 27 25 16 35 37 23 22 37 38 32 38 29 38 31 38 42 34 38 20 11 20 30 29 51 16 29 20 16 9 20 27 26 27 49 9 2 26 64 63 59 60 40 16 27 35 8 6 3 5 9 41 26 27 39 38 34 26 38 37 27 33 16 40 33 41 40 41 35 36 41 38 50 59 38 11 26 27 11 38 59 51 56 54 43 45 38 46 27 43 54 53 60 61 57 56 43 27 46 39 51 43 47 57 27 30 48 47 45 46 39 41 36 45 57 40 45 53 56 49 30 31 0
229,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 8 7 42 35 40 38 29 12 49 40 34 50 41 57 43 45 16 14 35 44 25 16 50 58 17 32 26 35 9 25 3 4 49 41 45 46 33 24 18 54 64 63 54 61 47 37 44 37 40 61 37 16 24 16 2 26 61 40 20 30 32 47 12 6 16 8 19 20 47 30 26 30 40 49 46 47 56 55 6 12 41 39 12 27 8 16 35 28 25 22 30 22 31 22 27 37 22 21 28 44 39 41 42 26 16 23 59 61 63 62 58 59 23 39 37 54 39 46 44 46 55 46 26 32 38 37 59 50 49 22 50 42 41 49 32 30 22 36 30 46 36 18 54 37 18 11 46 54 57 64 54 62 64 55 62 54 55 63 51 53 11 18 54 56 49 41 37 52 41 38 52 46 38 46 53 46 18 4 42 35 14 13 20 13 4 13 35 36 13 20 56 48 7 6 48 24 20 47 24 21 63 62 21 23 47 61 36 37 6 5 23 7 61 40 7 5 62 54 5 8 40 47 8 7 47 11 7 55 54 62 55 51 11 47 37 30 47 54 30 39 62 63 46 47 54 45 47 48 63 64 48 49 45 38 49 57 64 63 57 55 0
230,1 35 37 24 22 50 44 32 31 19 20 57 47 59 60 17 23 42 28 56 55 28 19 49 56 34 50 41 57 27 29 22 29 20 29 40 38 29 30 23 13 10 20 13 19 26 19 47 32 19 35 32 22 18 36 16 15 11 13 25 7 13 14 7 25 44 27 48 46 43 44 46 45 36 43 55 54 27 21 64 62 3 5 54 53 43 22 15 22 21 27 33 54 60 53 62 53 50 43 54 61 43 50 53 52 0
231,1 50 44 48 46 19 21 57 47 35 36 56 55 42 35 49 56 34 50 41 57 10 20 32 31 26 19 24 23 11 12 57 65 18 11 40 38 27 28 25 39 3 4 17 32 12 13 31 30 21 30 23 30 42 26 9 25 19 5 8 7 2 18 39 57 28 29 38 37 44 38 33 40 18 19 40 31 5 6 25 24 38 32 24 32 20 5 46 45 6 15 31 17 5 22 32 40 35 42 45 36 43 36 47 53 51 52 53 36 26 27 49 42 0
232,1 35 37 40 38 50 44 57 47 44 38 32 31 38 44 47 37 27 28 37 47 28 29 31 30 42 28 49 31 26 35 33 40 35 40 41 40 34 50 65 41 10 20 24 23 18 54 17 32 2 34 40 49 54 27 16 14 20 35 47 37 27 6 48 46 35 52 56 55 11 12 25 16 19 21 8 7 34 35 37 52 59 52 41 35 28 35 9 41 35 28 32 47 3 5 14 5 12 5 30 21 28 21 47 30 42 10 16 25 6 27 49 56 50 42 64 63 27 6 63 62 21 30 23 30 6 13 31 24 10 18 41 40 13 40 0
233,1 35 37 24 22 50 44 17 23 27 29 22 29 44 29 56 55 10 20 49 56 18 36 57 47 43 44 41 57 51 53 32 30 53 54 47 41 20 30 23 29 36 29 40 39 29 56 57 56 26 29 48 47 42 21 39 30 34 18 33 15 29 30 15 36 18 10 36 54 30 28 41 24 59 61 54 38 26 50 47 46 61 62 46 37 44 37 55 54 62 63 56 65 58 62 24 39 3 4 39 45 62 54 38 54 28 29 54 47 29 47 49 47 50 57 0
234,1 35 37 40 38 50 44 17 23 42 14 8 7 14 5 57 47 34 50 49 40 5 23 32 23 27 28 40 31 10 27 41 57 27 21 23 22 21 38 49 41 38 21 16 14 21 31 24 31 18 54 64 63 54 61 56 54 61 52 25 53 59 61 33 32 61 54 63 54 26 27 53 44 27 54 57 49 54 47 44 53 47 65 49 40 52 61 40 39 65 47 0
235,1 27 29 57 47 19 21 40 38 29 38 47 37 50 44 16 15 35 36 25 16 42 35 17 23 10 27 37 54 34 50 64 62 11 12 32 31 38 31 49 31 18 11 62 61 59 60 54 39 27 37 31 40 37 20 40 31 20 14 31 40 14 29 23 29 44 29 39 54 29 46 40 47 26 33 9 33 46 56 47 56 11 56 65 57 56 47 54 60 50 59 33 31 47 38 31 39 35 44 16 44 51 44 60 54 38 24 54 44 59 60 44 54 60 59 39 55 24 45 54 39 42 50 39 45 36 45 41 40 50 55 57 55 2 50 55 50 59 50 40 47 50 51 47 46 51 44 8 6 3 4 48 47 12 13 6 13 4 13 61 60 21 22 15 22 13 22 46 39 44 52 39 30 52 60 30 22 60 53 22 29 53 46 29 28 46 47 28 35 45 46 35 43 47 39 43 36 46 47 36 45 47 48 45 54 48 49 54 55 49 46 55 56 46 54 56 65 39 48 65 64 54 56 0
236,1 35 37 56 55 27 29 49 56 10 20 24 23 50 44 32 30 59 60 57 63 42 28 41 57 34 50 48 47 42 34 63 48 11 12 40 39 18 11 8 6 26 27 56 63 27 35 17 7 2 26 7 13 3 4 13 28 26 28 16 15 44 59 25 7 59 53 63 56 35 44 7 28 44 28 30 37 20 37 47 46 37 52 46 53 34 39 53 60 51 60 33 30 28 35 48 54 39 40 54 60 0
237,1 35 37 24 22 50 44 17 23 10 20 40 38 42 21 49 40 27 28 32 31 59 60 57 47 34 50 41 57 44 59 25 39 43 45 38 45 18 45 31 30 37 30 47 30 20 30 39 30 21 30 33 30 59 44 40 47 2 10 30 3 45 31 49 41 31 22 3 30 22 43 8 6 11 12 9 33 42 34 47 20 34 41 33 41 26 42 23 13 43 34 20 34 10 34 41 25 34 38 30 33 42 2 16 15 19 21 13 28 38 30 33 30 21 30 25 18 2 18 28 18 44 27 57 49 50 43 49 40 43 36 40 31 36 29 18 35 29 21 48 46 21 14 35 45 14 15 45 51 15 6 51 45 12 13 45 30 13 14 56 54 27 44 54 53 44 29 31 38 29 23 38 37 60 53 46 53 23 13 53 52 0
238,1 35 37 24 23 27 29 32 30 10 20 30 37 20 37 57 47 37 52 64 62 59 61 23 22 18 36 47 30 29 22 30 36 26 33 41 33 43 36 40 38 11 13 17 23 19 20 8 6 13 14 23 8 34 18 33 41 52 37 25 46 37 31 49 31 22 31 41 32 50 44 48 47 18 11 8 25 20 21 16 15 42 28 46 28 26 28 38 37 28 29 37 44 51 44 9 8 58 50 32 39 31 32 8 32 29 32 39 32 50 56 25 40 11 20 32 39 36 37 65 33 56 64 33 26 64 62 26 42 62 65 42 44 20 19 44 36 65 17 36 37 17 15 39 38 19 28 37 29 28 20 29 61 15 16 61 60 20 19 40 46 14 15 46 29 19 27 47 46 16 24 60 65 24 22 38 37 22 6 65 17 21 22 46 45 6 5 45 44 27 20 44 43 5 29 37 38 29 26 17 49 26 42 38 30 20 13 30 23 15 16 23 16 13 14 16 24 3 5 49 17 14 21 17 49 5 6 49 9 42 43 9 6 43 48 24 23 48 47 23 24 21 13 6 2 47 48 24 23 48 44 23 24 44 12 2 18 13 14 18 58 12 13 58 64 13 37 64 56 37 45 56 40 45 5 40 32 0
239,1 27 29 57 47 19 20 56 55 50 44 49 56 18 45 32 31 10 27 41 57 45 52 24 22 35 36 33 15 26 12 25 39 12 19 49 25 42 28 22 29 36 29 17 23 19 10 8 6 34 50 6 5 3 4 23 6 42 34 64 63 28 55 15 33 55 46 39 46 10 46 40 39 46 60 31 30 52 45 33 49 34 36 9 7 44 38 7 15 36 52 57 64 27 44 47 37 60 62 37 52 59 52 64 57 52 53 49 41 45 63 48 47 38 55 25 24 53 54 15 11 54 47 56 47 44 54 47 54 62 54 57 64 55 49 64 65 54 47 65 57 49 55 41 48 47 65 0
240,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 8 7 43 44 40 38 29 12 25 39 18 36 64 62 26 27 17 32 20 30 39 30 37 30 33 24 34 18 56 55 18 10 49 56 42 35 7 6 3 5 41 57 35 14 32 15 36 15 24 15 59 61 49 25 26 34 38 37 44 37 47 53 19 20 25 24 58 42 24 40 12 29 56 63 27 28 53 59 42 43 59 53 43 42 53 59 42 58 59 53 34 35 53 38 28 60 38 53 58 34 9 49 29 44 15 22 60 52 63 36 44 29 36 63 29 19 63 56 10 3 49 17 19 4 53 38 52 45 22 25 35 43 25 49 14 35 56 63 45 52 63 56 34 42 38 32 52 60 32 22 51 53 49 25 43 51 16 14 5 14 22 37 60 28 37 22 28 19 62 53 51 53 25 41 53 51 22 37 61 62 17 25 62 55 48 46 20 21 41 32 35 28 25 49 19 26 46 45 26 62 37 47 62 54 40 38 54 45 32 60 51 52 60 62 45 18 62 61 52 44 49 41 21 22 47 30 28 21 31 22 42 26 61 62 44 28 41 33 14 15 56 47 15 16 57 56 28 30 38 30 26 30 62 59 30 33 47 33 21 28 33 47 4 21 47 29 18 54 59 24 54 61 56 49 61 64 29 56 28 37 6 5 37 30 5 4 64 57 49 40 57 56 40 33 30 23 24 23 16 17 23 25 17 31 33 41 56 48 0
241,1 27 29 57 47 50 44 32 30 35 36 40 39 42 28 16 15 11 12 25 16 18 11 17 32 10 27 49 31 26 35 33 40 44 38 47 37 27 37 30 37 28 7 16 7 35 7 31 38 29 38 41 57 34 50 40 54 7 14 49 33 2 26 32 49 14 23 33 25 23 37 49 55 26 32 64 62 42 26 25 33 51 52 9 25 59 61 33 32 26 32 54 53 37 53 62 53 19 21 57 49 61 62 49 41 32 26 55 40 26 29 25 33 29 33 41 33 50 42 40 57 36 37 48 46 38 47 56 47 42 35 33 40 35 36 39 38 21 22 24 23 22 15 8 15 3 5 23 22 36 28 40 31 11 18 31 39 62 63 57 40 28 21 39 32 21 14 32 24 63 64 40 55 18 63 0
242,1 35 37 40 39 50 44 32 30 10 20 57 47 37 38 47 37 27 29 37 20 11 20 24 22 29 22 49 22 42 28 64 63 34 50 17 23 42 34 8 7 3 5 23 6 44 29 25 32 26 53 41 49 34 36 6 21 36 52 56 54 28 21 30 21 53 62 33 15 52 44 32 41 18 54 22 29 54 63 49 40 63 54 40 32 62 65 29 22 44 48 41 48 65 9 22 43 50 58 48 55 2 26 32 23 26 31 23 22 31 15 22 15 5 6 15 6 9 16 43 22 0
243,1 35 37 24 22 50 44 17 23 42 14 32 31 34 50 25 32 19 20 57 47 42 34 56 55 27 29 22 29 20 29 49 56 37 38 31 38 29 38 47 53 38 39 32 39 26 5 41 57 10 20 23 29 44 54 33 31 51 52 39 46 18 45 40 38 20 37 31 15 45 36 15 14 5 4 29 19 4 40 19 2 37 31 14 32 31 46 32 46 59 60 53 36 0
244,1 19 21 16 15 10 20 25 16 35 37 40 39 27 28 49 13 18 27 57 40 3 4 13 20 27 20 41 57 51 52 48 46 42 51 17 23 50 35 40 55 43 45 32 31 34 50 33 32 11 13 9 41 13 14 23 33 35 29 46 37 28 37 39 38 29 23 38 45 37 38 33 23 26 30 32 48 14 23 16 25 38 31 25 39 31 32 41 40 32 33 49 33 30 33 40 41 33 29 39 21 42 34 41 49 2 26 45 44 51 44 21 12 44 30 0
245,1 35 37 24 22 50 44 40 39 27 29 22 29 44 29 57 47 10 20 32 31 51 53 39 38 29 46 64 62 53 54 47 37 46 56 49 56 20 37 31 30 37 47 56 47 54 47 17 23 58 50 25 53 43 44 53 46 19 20 33 47 26 30 9 33 18 54 47 54 30 23 16 23 50 54 46 39 54 38 65 57 38 62 41 40 62 6 57 65 6 8 40 47 8 16 65 59 3 5 59 58 34 43 47 54 5 6 23 22 6 7 54 45 2 5 22 21 42 21 33 27 21 35 45 46 16 14 46 47 43 36 27 19 7 8 58 34 8 9 19 35 36 45 34 58 9 33 0
246,1 35 37 40 38 50 44 17 23 42 14 8 7 14 5 57 47 34 50 16 14 5 12 25 16 27 29 23 29 44 29 38 29 37 38 47 37 10 27 37 54 43 45 54 39 27 44 24 22 45 46 39 24 19 21 32 30 21 30 16 30 12 30 33 30 38 39 48 39 46 39 49 40 3 5 41 57 5 14 7 14 2 9 30 9 18 54 9 33 54 40 33 40 42 34 49 47 44 54 64 63 54 44 47 39 34 42 39 35 11 13 40 36 50 58 22 13 26 29 36 29 44 29 35 27 29 12 27 11 12 29 11 27 29 12 27 19 12 29 19 21 29 12 21 19 12 29 19 20 59 61 20 21 29 12 21 61 58 50 61 21 42 44 21 20 0
247,1 50 44 32 30 51 52 40 39 42 51 57 47 34 50 49 40 27 28 41 57 42 34 24 22 35 37 30 37 28 37 33 26 34 26 47 37 18 36 17 23 19 20 8 6 10 4 6 5 4 14 9 6 51 42 39 38 14 24 37 47 42 21 25 53 50 51 38 37 44 54 53 26 2 26 23 38 21 35 38 28 35 28 37 28 26 28 22 21 28 26 40 33 24 39 48 39 54 39 33 40 39 49 40 49 26 33 6 30 33 25 16 14 59 60 57 48 52 53 64 63 43 44 49 31 60 61 56 54 61 62 30 28 51 43 31 45 36 29 28 27 43 34 27 11 25 23 47 30 23 63 11 3 63 31 45 31 0
248,1 27 29 57 47 19 21 40 39 50 44 16 15 3 4 25 16 10 20 32 30 18 54 49 40 54 47 40 47 21 30 39 30 51 52 41 57 42 51 49 41 34 50 17 32 35 36 9 25 42 34 24 22 20 14 22 29 14 31 29 36 31 41 47 11 41 31 11 2 26 2 36 43 50 43 25 19 43 50 33 24 31 46 24 22 50 58 32 47 44 29 19 51 58 51 56 55 46 63 57 56 63 53 0
249,1 19 21 40 39 51 52 32 30 42 51 57 47 50 44 49 40 34 50 41 57 26 19 8 7 11 12 16 15 18 11 40 22 27 29 22 40 21 30 39 30 44 38 24 22 10 27 25 16 29 22 15 22 42 26 17 23 38 23 16 23 27 21 33 24 21 36 49 33 2 18 30 29 51 23 24 23 26 29 33 29 11 29 23 14 29 22 9 25 12 13 7 6 3 4 6 13 4 13 64 63 19 28 14 16 18 21 25 9 28 26 40 33 21 29 33 24 43 44 57 64 50 51 24 38 26 28 56 55 29 33 9 3 36 21 16 24 22 29 24 33 21 38 33 30 13 14 3 5 35 36 47 32 38 32 30 32 14 15 5 13 0
250,1 50 44 32 30 51 52 24 23 42 51 25 46 34 50 40 39 19 21 57 47 27 29 17 32 26 12 33 15 10 20 49 40 21 22 15 12 3 12 8 7 59 60 41 57 18 45 47 37 2 5 37 20 11 20 9 25 5 13 39 38 44 38 32 38 45 38 48 47 13 16 40 22 38 45 22 4 45 27 25 17 16 17 49 17 12 13 7 6 13 6 17 9 42 2 9 6 20 21 6 5 27 18 30 21 2 4 5 13 51 23 13 10 4 20 46 39 50 59 10 15 29 30 57 49 18 4 49 57 30 39 15 23 20 36 0
251,1 27 29 57 47 19 21 40 39 10 20 49 13 3 4 13 20 11 20 41 57 43 44 32 31 35 37 39 38 42 28 17 23 50 35 16 15 34 50 25 7 44 45 49 41 45 38 31 38 29 30 23 6 18 54 7 21 35 52 21 28 26 28 6 12 54 47 56 47 52 62 57 65 62 47 41 57 42 46 57 55 2 42 12 22 28 60 64 63 47 53 33 57 53 63 57 64 63 48 65 56 46 62 64 57 62 65 57 65 48 65 9 65 42 48 56 48 60 65 22 37 65 38 37 31 59 61 55 47 61 62 47 46 38 39 48 56 39 55 56 65 62 63 46 48 51 53 48 32 53 54 31 48 55 56 0
252,1 19 21 24 22 10 20 17 23 50 44 56 55 51 52 49 56 42 51 57 47 34 50 41 57 35 37 40 38 27 28 32 31 59 60 47 41 2 10 41 24 3 4 8 6 20 30 24 39 11 13 6 13 4 13 22 13 30 13 23 13 10 13 39 22 18 36 16 15 26 10 9 7 28 29 38 29 44 29 25 16 42 26 49 41 29 14 22 37 10 28 7 2 26 2 56 2 13 5 2 56 5 8 16 23 14 29 37 22 29 23 22 28 23 33 41 33 36 15 33 17 15 36 64 62 51 30 17 49 36 54 56 29 8 3 28 13 3 27 29 22 30 44 49 33 54 33 0
253,1 27 29 32 30 19 21 40 39 10 20 57 47 21 30 47 30 35 37 30 20 11 20 24 22 50 44 22 29 20 29 49 13 18 27 13 27 26 27 41 57 42 21 17 32 34 50 16 15 42 34 25 16 2 26 32 47 29 30 39 30 37 30 33 31 44 29 56 55 29 14 31 22 27 29 22 29 26 29 9 33 30 31 33 32 14 24 49 33 34 26 16 23 43 44 47 41 24 41 33 41 21 12 41 38 29 21 23 14 21 24 38 22 24 32 14 32 26 34 22 23 34 40 23 31 40 48 57 65 48 49 65 56 49 48 56 65 50 43 8 6 48 40 15 14 43 36 6 5 12 48 14 13 59 61 32 23 48 21 23 30 21 30 31 30 40 8 13 12 8 5 12 3 5 3 64 62 3 9 65 56 9 8 56 57 8 9 57 56 9 8 56 57 51 53 30 14 8 9 57 56 9 8 56 57 36 45 62 53 44 53 55 54 61 54 14 10 54 55 10 13 45 36 13 53 55 56 53 56 8 56 57 56 0
254,1 35 37 40 38 50 44 17 23 42 14 57 47 34 50 47 37 42 34 37 31 44 38 49 40 14 42 23 38 34 38 41 57 27 29 31 41 29 30 40 22 38 34 32 31 10 20 25 46 18 36 41 47 26 27 49 41 36 54 41 34 2 34 64 63 54 36 8 7 59 60 33 32 3 4 9 41 20 26 46 55 11 13 22 36 26 36 32 5 27 20 41 40 43 44 7 6 13 6 5 61 34 2 61 45 2 34 47 62 36 53 40 34 20 34 45 29 50 59 57 64 19 21 29 45 59 50 62 52 34 20 45 54 53 36 48 46 36 26 46 45 26 43 54 40 43 26 63 62 50 43 40 61 43 50 61 54 20 11 62 61 11 20 54 46 20 11 46 25 11 20 25 49 50 43 49 41 43 50 55 46 50 43 52 58 43 50 58 52 50 43 64 55 43 50 41 5 26 11 5 41 11 26 41 9 21 22 9 8 42 14 46 25 14 41 55 64 41 14 8 22 20 22 31 22 26 43 64 55 4 5 55 46 43 53 52 62 14 28 46 54 28 21 62 47 53 43 54 46 43 28 47 32 21 14 22 21 14 21 32 38 28 11 46 47 30 31 24 23 21 12 25 39 12 19 39 30 19 28 47 39 6 7 16 7 28 7 39 31 5 6 23 22 7 25 22 21 11 5 38 23 6 7 23 40 25 16 31 24 16 30 40 30 50 43 24 17 5 22 17 8 43 35 8 15 22 39 56 55 39 49 15 7 49 55 7 6 55 61 30 40 51 52 45 52 44 45 21 20 61 51 40 46 51 34 46 61 34 19 6 5 45 46 5 12 19 34 61 51 34 28 20 19 35 27 51 45 28 45 52 51 45 35 12 11 35 18 51 50 18 28 11 10 27 35 50 59 35 44 59 60 44 35 60 46 35 34 46 28 34 43 19 18 43 51 18 19 51 50 28 26 0
255,1 50 44 32 30 51 52 56 55 42 51 49 56 34 50 40 38 27 28 24 22 19 21 57 40 18 54 48 47 54 27 17 23 21 30 40 30 10 20 25 39 26 12 23 13 3 4 30 24 12 5 13 23 20 37 16 14 5 19 22 21 28 21 14 21 42 26 41 57 37 22 39 48 27 36 33 25 44 54 47 54 51 23 9 17 22 32 25 33 32 49 33 49 36 54 24 39 54 36 39 29 36 29 38 29 19 37 17 33 2 18 49 22 23 9 22 14 11 13 21 20 9 23 14 15 35 36 48 12 26 29 56 29 36 29 15 29 37 29 33 29 18 20 12 39 50 51 64 62 59 61 39 46 23 44 29 27 20 24 27 3 24 8 46 28 13 14 3 2 44 30 57 49 14 15 28 42 51 44 42 60 15 16 60 53 44 45 2 42 8 9 0
